HEADER
VTF File Version,1.1
VTF File Type,0
PID,8211
Generated on,2021-11-24 10:15:03
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,8212
XRT Version,2021.1

STRUCTURE
Group_Start,Host APIs
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x1dc9390,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_aws-vu9p-f1_shell-v04261818_201920_2:binary_container_1:Filter2DKernel,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,Host APIs

MAPPING
28,0:0:0
27,1:1:1
26,Filter2DKernel
20,bank0
25,binary_container_1
10,clCreateBuffer
7,clCreateCommandQueue
5,clCreateContext
9,clCreateKernel
6,clCreateProgramWithBinary
13,clEnqueueMigrateMemObjects
21,clEnqueueReadBuffer
19,clEnqueueTask
16,clEnqueueWriteBuffer
15,clFinish
3,clGetDeviceIDs
1,clGetPlatformIDs
2,clGetPlatformInfo
29,clReleaseCommandQueue
32,clReleaseContext
33,clReleaseDevice
22,clReleaseEvent
30,clReleaseKernel
14,clReleaseMemObject
31,clReleaseProgram
8,clRetainCommandQueue
4,clRetainDevice
17,clRetainEvent
12,clRetainMemObject
11,clSetKernelArg
23,clWaitForEvents
24,xilinx_aws-vu9p-f1_shell-v04261818_201920_2

EVENTS
197,196,399.895533,1,OPENCL_API_CALL,11
198,0,399.897332,1,OPENCL_API_CALL,11
199,198,399.899322,1,OPENCL_API_CALL,11
200,0,399.901120,2,OPENCL_API_CALL,16
201,200,399.917770,2,OPENCL_API_CALL,16
202,0,399.920418,2,OPENCL_API_CALL,16
203,202,399.937587,2,OPENCL_API_CALL,16
204,0,399.941483,1,OPENCL_API_CALL,17
205,204,399.944053,1,OPENCL_API_CALL,17
206,0,399.944784,1,OPENCL_API_CALL,17
207,206,399.945297,1,OPENCL_API_CALL,17
208,0,399.945748,2,OPENCL_API_CALL,19
210,0,399.953360,4,WRITE_BUFFER,225,0x8007ee000,20,0x7f66661fc700
209,0,400.003915,4,WRITE_BUFFER,2073600,0x8007ef000,20,0x7f6664dfa700
211,208,400.037730,2,OPENCL_API_CALL,19
212,0,400.042512,1,OPENCL_API_CALL,17
213,212,400.044898,1,OPENCL_API_CALL,17
214,0,400.044898,2,OPENCL_API_CALL,21
215,214,400.052285,2,OPENCL_API_CALL,21
216,0,400.056876,1,OPENCL_API_CALL,17
217,216,400.056876,1,OPENCL_API_CALL,17
218,0,400.056876,1,OPENCL_API_CALL,22
219,218,400.062136,1,OPENCL_API_CALL,22
220,0,400.062136,1,OPENCL_API_CALL,22
221,220,400.066662,1,OPENCL_API_CALL,22
222,0,400.066662,1,OPENCL_API_CALL,22
223,222,400.067044,1,OPENCL_API_CALL,22
224,0,400.068640,1,OPENCL_API_CALL,22
225,224,400.070658,1,OPENCL_API_CALL,22
226,0,400.073949,1,OPENCL_API_CALL,11
227,226,400.075590,1,OPENCL_API_CALL,11
228,0,400.082328,1,OPENCL_API_CALL,11
229,228,400.082328,1,OPENCL_API_CALL,11
230,0,400.090633,1,OPENCL_API_CALL,11
231,230,400.090633,1,OPENCL_API_CALL,11
232,0,400.090633,1,OPENCL_API_CALL,11
233,232,400.090633,1,OPENCL_API_CALL,11
234,0,400.098297,1,OPENCL_API_CALL,11
235,234,400.098297,1,OPENCL_API_CALL,11
236,0,400.098297,2,OPENCL_API_CALL,16
237,210,400.098642,4,WRITE_BUFFER
238,236,400.129660,2,OPENCL_API_CALL,16
239,0,400.136072,2,OPENCL_API_CALL,16
240,239,400.151580,2,OPENCL_API_CALL,16
241,0,400.152295,1,OPENCL_API_CALL,17
242,241,400.152295,1,OPENCL_API_CALL,17
243,0,400.156637,1,OPENCL_API_CALL,17
244,243,400.156716,1,OPENCL_API_CALL,17
245,0,400.161125,2,OPENCL_API_CALL,19
246,0,400.167133,4,WRITE_BUFFER,225,0x800000000,20,0x7f666cb13700
247,0,400.182245,4,WRITE_BUFFER,2073600,0x800001000,20,0x7f66661fc700
248,245,400.204619,2,OPENCL_API_CALL,19
249,0,400.207991,1,OPENCL_API_CALL,17
250,249,400.208069,1,OPENCL_API_CALL,17
251,0,400.220118,2,OPENCL_API_CALL,21
252,251,400.228335,2,OPENCL_API_CALL,21
253,0,400.228335,1,OPENCL_API_CALL,17
254,253,400.233215,1,OPENCL_API_CALL,17
255,0,400.235831,1,OPENCL_API_CALL,22
256,255,400.236273,1,OPENCL_API_CALL,22
257,0,400.236273,1,OPENCL_API_CALL,22
258,257,400.238558,1,OPENCL_API_CALL,22
259,0,400.245433,1,OPENCL_API_CALL,22
260,246,400.245433,4,WRITE_BUFFER
261,259,400.248100,1,OPENCL_API_CALL,22
262,0,400.251750,1,OPENCL_API_CALL,22
263,262,400.257631,1,OPENCL_API_CALL,22
264,0,400.257631,1,OPENCL_API_CALL,23
265,209,401.931925,4,WRITE_BUFFER
266,0,401.947806,6,KERNEL_ENQUEUE,26,27,1,0
267,173,402.245304,4,WRITE_BUFFER
268,0,402.251746,6,KERNEL_ENQUEUE,26,27,1,0
269,247,402.628989,4,WRITE_BUFFER
270,0,402.642588,6,KERNEL_ENQUEUE,26,27,1,0
271,266,410.406645,6,KERNEL_ENQUEUE,26,28,0,0
272,0,410.472099,3,READ_BUFFER,2073600,0x8009ea000,20,0x7f666d514700
273,272,412.353935,3,READ_BUFFER
274,268,418.752571,6,KERNEL_ENQUEUE,26,28,0,0
275,0,418.797524,3,READ_BUFFER,2073600,0x8005f3000,20,0x7f6667fff700
276,275,420.453480,3,READ_BUFFER
277,270,427.097517,6,KERNEL_ENQUEUE,26,28,0,0
278,0,427.134562,3,READ_BUFFER,2073600,0x8001fc000,20,0x7f6666bfd700
279,278,428.749595,3,READ_BUFFER
280,264,428.780894,1,OPENCL_API_CALL,23
281,0,428.789020,1,OPENCL_API_CALL,22
282,281,428.798598,1,OPENCL_API_CALL,22
283,0,428.800953,1,OPENCL_API_CALL,22
284,283,428.804698,1,OPENCL_API_CALL,22
285,0,428.806545,1,OPENCL_API_CALL,22
286,285,428.817999,1,OPENCL_API_CALL,22
287,0,428.820518,1,OPENCL_API_CALL,22
288,287,428.823041,1,OPENCL_API_CALL,22
289,0,428.828415,1,OPENCL_API_CALL,23
290,289,428.831758,1,OPENCL_API_CALL,23
291,0,428.833787,1,OPENCL_API_CALL,22
292,291,428.838235,1,OPENCL_API_CALL,22
293,0,428.840068,1,OPENCL_API_CALL,22
294,293,428.843740,1,OPENCL_API_CALL,22
295,0,428.845643,1,OPENCL_API_CALL,22
296,295,428.849640,1,OPENCL_API_CALL,22
297,0,428.851398,1,OPENCL_API_CALL,22
298,297,428.853959,1,OPENCL_API_CALL,22
299,0,428.855935,1,OPENCL_API_CALL,23
300,299,428.858410,1,OPENCL_API_CALL,23
301,0,428.860300,1,OPENCL_API_CALL,22
302,301,428.863283,1,OPENCL_API_CALL,22
303,0,428.865123,1,OPENCL_API_CALL,22
304,303,428.868140,1,OPENCL_API_CALL,22
305,0,428.869906,1,OPENCL_API_CALL,22
306,305,428.873241,1,OPENCL_API_CALL,22
307,0,428.875026,1,OPENCL_API_CALL,22
308,307,428.877618,1,OPENCL_API_CALL,22
309,0,3317.537745,1,OPENCL_API_CALL,14
310,309,3317.559491,1,OPENCL_API_CALL,14
311,0,3317.561327,1,OPENCL_API_CALL,14
312,311,3317.565236,1,OPENCL_API_CALL,14
313,0,3317.567765,1,OPENCL_API_CALL,14
314,313,3317.573825,1,OPENCL_API_CALL,14
315,0,3317.576912,1,OPENCL_API_CALL,29
316,315,3317.585829,1,OPENCL_API_CALL,29
317,0,3317.589364,1,OPENCL_API_CALL,30
318,317,3318.177178,1,OPENCL_API_CALL,30
319,0,3318.182314,1,OPENCL_API_CALL,14
320,319,3318.187355,1,OPENCL_API_CALL,14
321,0,3318.188214,1,OPENCL_API_CALL,14
322,321,3318.191947,1,OPENCL_API_CALL,14
323,0,3318.194352,1,OPENCL_API_CALL,14
324,323,3318.197543,1,OPENCL_API_CALL,14
325,0,3318.203247,1,OPENCL_API_CALL,29
326,325,3318.203623,1,OPENCL_API_CALL,29
327,0,3318.207929,1,OPENCL_API_CALL,30
328,327,3318.721166,1,OPENCL_API_CALL,30
329,0,3318.725724,1,OPENCL_API_CALL,14
330,329,3318.728891,1,OPENCL_API_CALL,14
331,0,3318.730954,1,OPENCL_API_CALL,14
332,331,3318.733391,1,OPENCL_API_CALL,14
333,0,3318.735283,1,OPENCL_API_CALL,14
334,333,3318.737574,1,OPENCL_API_CALL,14
335,0,3318.739675,1,OPENCL_API_CALL,29
336,335,3318.742199,1,OPENCL_API_CALL,29
337,0,3318.744227,1,OPENCL_API_CALL,30
338,337,3342.084994,1,OPENCL_API_CALL,30
